file,type,pdbid,ff,md_or_mini,solvation,free_energy,interior_dielectric,pKa,score_avg,score_std,num_frame,comment
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/md/explicit/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,md,explicit,pbsa,4,7.455931956,-43.7236,6.5244,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/md/explicit/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,md,explicit,pbsa,8,7.455931956,-49.9082,6.7972,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/md/explicit/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,md,explicit,pbsa,12,7.455931956,-51.94,6.8903,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/md/explicit/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,md,explicit,pbsa,16,7.455931956,-52.9379,6.9336,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/md/explicit/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,md,explicit,pbsa,20,7.455931956,-53.519,6.9583,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa1,1,7.455931956,-79.5498,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa1,2,7.455931956,-95.7745,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa1,4,7.455931956,-103.8869,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa1,8,7.455931956,-107.9432,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa1,12,7.455931956,-109.2953,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa1,16,7.455931956,-109.9712,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa1,20,7.455931956,-110.3768,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa2,1,7.455931956,-64.8058,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa2,2,7.455931956,-88.4959,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa2,4,7.455931956,-100.3409,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa2,8,7.455931956,-106.2634,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa2,12,7.455931956,-108.2377,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa2,16,7.455931956,-109.2247,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa2,20,7.455931956,-109.817,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa5,1,7.455931956,-67.2985,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa5,2,7.455931956,-89.7265,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa5,4,7.455931956,-100.9404,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa5,8,7.455931956,-106.5474,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa5,12,7.455931956,-108.4165,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa5,16,7.455931956,-109.3509,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa5,20,7.455931956,-109.9115,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa7,1,7.455931956,-61.7456,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa7,2,7.455931956,-86.9853,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa7,4,7.455931956,-99.6048,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa7,8,7.455931956,-105.9148,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa7,12,7.455931956,-108.0181,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa7,16,7.455931956,-109.0697,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa7,20,7.455931956,-109.7007,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa8,1,7.455931956,-67.9135,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa8,2,7.455931956,-90.0301,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa8,4,7.455931956,-101.0884,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa8,8,7.455931956,-106.6175,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa8,12,7.455931956,-108.4606,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa8,16,7.455931956,-109.382,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,gbsa8,20,7.455931956,-109.9349,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,pbsa,1,7.455931956,-3.874,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,pbsa,2,7.455931956,-32.3426,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,pbsa,4,7.455931956,-46.7603,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,pbsa,8,7.455931956,-53.9728,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,pbsa,12,7.455931956,-56.313,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,pbsa,16,7.455931956,-57.5167,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/bsc1/no/explicit/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,bsc1,no,explicit,pbsa,20,7.455931956,-58.2007,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa1,1,7.455931956,-97.5618,7.0485,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa1,2,7.455931956,-113.255,7.3946,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa1,4,7.455931956,-121.1015,7.837,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa1,8,7.455931956,-125.0248,8.1146,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa1,12,7.455931956,-126.3326,8.2146,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa1,16,7.455931956,-126.9865,8.2659,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa1,20,7.455931956,-127.3788,8.2971,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa2,1,7.455931956,-81.0442,6.4912,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa2,2,7.455931956,-105.1007,7.0131,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa2,4,7.455931956,-117.1289,7.636,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa2,8,7.455931956,-123.1431,8.0169,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa2,12,7.455931956,-125.1478,8.1527,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa2,16,7.455931956,-126.1501,8.2221,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa2,20,7.455931956,-126.7516,8.2642,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa5,1,7.455931956,-85.9491,7.2738,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa5,2,7.455931956,-107.5221,7.3158,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa5,4,7.455931956,-118.3086,7.7577,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa5,8,7.455931956,-123.7019,8.0686,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa5,12,7.455931956,-125.4996,8.1839,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa5,16,7.455931956,-126.3985,8.2437,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa5,20,7.455931956,-126.9378,8.2802,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa7,1,7.455931956,-108.4913,15.0813,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa7,2,7.455931956,-118.6506,10.8897,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa7,4,7.455931956,-123.7302,9.3135,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa7,8,7.455931956,-126.27,8.7444,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa7,12,7.455931956,-127.1166,8.5951,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa7,16,7.455931956,-127.5399,8.5287,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa7,20,7.455931956,-127.7939,8.4915,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa8,1,7.455931956,-58.9862,6.9512,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa8,2,7.455931956,-94.2113,5.4122,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa8,4,7.455931956,-111.8239,6.5596,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa8,8,7.455931956,-120.6301,7.4638,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa8,12,7.455931956,-123.5656,7.7973,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa8,16,7.455931956,-125.0333,7.9689,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,gbsa8,20,7.455931956,-125.9139,8.0733,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,pbsa,1,7.455931956,0.8371,8.6218,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,pbsa,2,7.455931956,-31.8248,5.7818,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,pbsa,4,7.455931956,-48.1895,5.5913,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,pbsa,8,7.455931956,-56.3914,5.907,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,pbsa,12,7.455931956,-59.121,6.0643,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,pbsa,16,7.455931956,-60.4863,6.1556,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/md/implicit7/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,md,implicit7,pbsa,20,7.455931956,-61.3038,6.2171,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa1,1,7.455931956,-98.5393,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa1,2,7.455931956,-107.676,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa1,4,7.455931956,-112.2441,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa1,8,7.455931956,-114.5284,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa1,12,7.455931956,-115.2898,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa1,16,7.455931956,-115.6704,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa1,20,7.455931956,-115.8987,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa2,1,7.455931956,-84.6122,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa2,2,7.455931956,-100.8007,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa2,4,7.455931956,-108.8945,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa2,8,7.455931956,-112.9417,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa2,12,7.455931956,-114.2907,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa2,16,7.455931956,-114.9653,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa2,20,7.455931956,-115.3697,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa5,1,7.455931956,-88.9868,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa5,2,7.455931956,-102.9602,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa5,4,7.455931956,-109.9467,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa5,8,7.455931956,-113.4401,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa5,12,7.455931956,-114.6045,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa5,16,7.455931956,-115.1868,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa5,20,7.455931956,-115.536,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa7,1,7.455931956,-88.497,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa7,2,7.455931956,-102.7185,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa7,4,7.455931956,-109.8289,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa7,8,7.455931956,-113.3844,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa7,12,7.455931956,-114.5694,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa7,16,7.455931956,-115.162,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa7,20,7.455931956,-115.5174,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/2D55/OL15/no/implicit7/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,2D55,OL15,no,implicit7,gbsa8,1,7.455931956,-80.8961,0.0,1.0,sl
